"","Var1","Var2","Cor","Lag","Months"
"1","W60","W63",0.326799142094757,-0.0833333333333333,-1
"2","W60","W67",0.241149341675589,-0.0833333333333333,-1
"3","W60","W70",0.17539642102983,1.58333333333333,19
"4","W60","W73",0.146292926215699,1.41666666666667,17
"5","W60","W74",0.761307262301322,0,0
"6","W60","W78",0.235583255427635,-0.0833333333333333,-1
"7","W60","W80",0.479835570541087,0,0
"8","W60","W81",0.251499462736426,-0.0833333333333333,-1
"9","W60","W115",0.224671814138462,1.58333333333333,19
"10","W60","W116",0.222234960414058,-0.0833333333333333,-1
"11","W60","W118",0.173235528863701,1.41666666666667,17
"12","W60","G40",0.186159979235862,0,0
"13","W60","G42",0.784502220815146,0,0
"14","W60","G45",0.911919131324532,0,0
"15","W60","G49",0.771222269828277,0,0
"16","W60","G51",0.291090786137327,0,0
"17","W60","G53",0.618847564234677,0,0
"18","W60","G65",0.311084374539546,0,0
"19","W60","RV",0.215656924224846,0,0
"20","W60","CDY",0.284952928638427,0,0
"21","W60","KY",0.226452881078734,1.66666666666667,20
"22","W60","HY",0.173634978591608,-0.333333333333333,-4
"23","W60","GI",0.204282513393813,1.66666666666667,20
"24","W60","GS",0.248650217426765,1.66666666666667,20
"25","W60","GO",0.179668267287452,-1.16666666666667,-14
"26","W60","NP",0.248958656324943,-1.33333333333333,-16
"27","W60","DC",0.245931492284557,1.66666666666667,20
"28","W60","RVT",0.280254913566902,-0.416666666666667,-5
"29","W60","CDYT",0.284276130662107,-1.41666666666667,-17
"30","W60","KYT",0.278417560865193,-0.416666666666667,-5
"31","W60","HYT",0.269346985816422,-1.41666666666667,-17
"32","W60","GIT",0.282751119874026,-0.416666666666667,-5
"33","W60","GOT",0.294986010705186,-1.41666666666667,-17
"34","W60","NPT",0.287650587153985,-1.41666666666667,-17
"35","W60","DCT",0.276671795230501,-0.416666666666667,-5
"36","W60","Pu",0.285971772433042,-1.08333333333333,-13
"37","W63","W60",0.326799142094757,0.0833333333333333,1
"38","W63","W67",0.800775654567426,0,0
"39","W63","W70",0.24771202933458,-1.16666666666667,-14
"40","W63","W73",0.220857275277791,0,0
"41","W63","W74",0.284834263842005,0.0833333333333333,1
"42","W63","W78",0.62844777008542,0,0
"43","W63","W80",0.287627126465226,0.0833333333333333,1
"44","W63","W81",0.739558637508179,0,0
"45","W63","W115",0.298162672962602,0,0
"46","W63","W116",0.681565082021624,0,0
"47","W63","W118",0.29452619768329,-0.166666666666667,-2
"48","W63","G40",0.308324916759319,-1.16666666666667,-14
"49","W63","G42",0.264592714240035,0.0833333333333333,1
"50","W63","G45",0.351142273985264,0.0833333333333333,1
"51","W63","G49",0.345424190654149,0.0833333333333333,1
"52","W63","G51",0.39404710745791,0,0
"53","W63","G53",0.448695933203258,0,0
"54","W63","G65",0.337997804227018,1.08333333333333,13
"55","W63","RV",0.220926026560966,0.0833333333333333,1
"56","W63","CDY",0.15326066998404,0.0833333333333333,1
"57","W63","KY",0.190829367177379,0.0833333333333333,1
"58","W63","HY",0.140984049900842,0.75,9
"59","W63","GI",0.272991322613182,1.08333333333333,13
"60","W63","GS",0.240158846905819,0.0833333333333333,1
"61","W63","GO",0.155306144633181,-1.16666666666667,-14
"62","W63","NP",0.186296694498878,-0.25,-3
"63","W63","DC",0.121907483167226,0.0833333333333333,1
"64","W63","RVT",0.428928145743067,-1.25,-15
"65","W63","CDYT",0.429095931100821,-1.25,-15
"66","W63","KYT",0.428391092133815,-1.25,-15
"67","W63","HYT",0.430567777097894,-1.25,-15
"68","W63","GIT",0.426248123312682,-1.25,-15
"69","W63","GOT",0.432617300979988,-0.25,-3
"70","W63","NPT",0.418322528501307,1.66666666666667,20
"71","W63","DCT",0.421315653902891,-1.25,-15
"72","W63","Pu",0.737438008947741,-0.0833333333333333,-1
"73","W67","W60",0.241149341675589,0.0833333333333333,1
"74","W67","W63",0.800775654567426,0,0
"75","W67","W70",0.273701001654532,-1.08333333333333,-13
"76","W67","W73",0.219704374140609,0,0
"77","W67","W74",0.217432889858154,1,12
"78","W67","W78",0.787517016382441,0,0
"79","W67","W80",0.238444019758689,0.0833333333333333,1
"80","W67","W81",0.759476207676168,0,0
"81","W67","W115",0.324844721229621,0,0
"82","W67","W116",0.691614143904607,0,0
"83","W67","W118",0.349369030011764,-0.166666666666667,-2
"84","W67","G40",0.261618898287763,-1.08333333333333,-13
"85","W67","G42",0.182301533742285,0.0833333333333333,1
"86","W67","G45",0.259235732097685,0.0833333333333333,1
"87","W67","G49",0.320852540195513,0.0833333333333333,1
"88","W67","G51",0.408051438312605,0.0833333333333333,1
"89","W67","G53",0.396990236740594,0,0
"90","W67","G65",0.40256651954897,0.0833333333333333,1
"91","W67","RV",0.174488024151243,0.0833333333333333,1
"92","W67","CDY",0.148915178482599,0.0833333333333333,1
"93","W67","KY",0.202154413130232,0.0833333333333333,1
"94","W67","HY",0.130781591228899,1,12
"95","W67","GI",0.272962475018902,0.0833333333333333,1
"96","W67","GS",0.239960950651424,0.0833333333333333,1
"97","W67","GO",0.141881075847713,0.166666666666667,2
"98","W67","NP",0.18731017947139,-0.25,-3
"99","W67","DC",0.123536143810797,-0.166666666666667,-2
"100","W67","RVT",0.408173062159047,-0.25,-3
"101","W67","CDYT",0.40768408455166,-0.25,-3
"102","W67","KYT",0.408294042449258,-0.25,-3
"103","W67","HYT",0.411001555370981,-0.25,-3
"104","W67","GIT",0.406750385964037,-0.25,-3
"105","W67","GOT",0.415782840469705,-0.25,-3
"106","W67","NPT",0.410689716107474,-0.25,-3
"107","W67","DCT",0.408250903480161,-0.25,-3
"108","W67","Pu",0.71555287407745,-0.0833333333333333,-1
"109","W70","W60",0.17539642102983,-1.58333333333333,-19
"110","W70","W63",0.24771202933458,1.16666666666667,14
"111","W70","W67",0.273701001654532,1.08333333333333,13
"112","W70","W73",0.527374035304391,-0.0833333333333333,-1
"113","W70","W74",0.201102122789094,0.0833333333333333,1
"114","W70","W78",0.30308244871823,-0.916666666666667,-11
"115","W70","W80",0.347994049688234,0,0
"116","W70","W81",0.309671277821918,-0.833333333333333,-10
"117","W70","W115",0.362223671036069,0,0
"118","W70","W116",0.314187953098859,1.08333333333333,13
"119","W70","W118",0.460029635564234,0,0
"120","W70","G40",0.341231149007371,0,0
"121","W70","G42",0.170097618361319,-1.58333333333333,-19
"122","W70","G45",0.168660546838502,-1.58333333333333,-19
"123","W70","G49",0.207755942018358,0.5,6
"124","W70","G51",0.25180790910886,0.166666666666667,2
"125","W70","G53",0.165781372689483,-0.833333333333333,-10
"126","W70","G65",0.230382875404938,0,0
"127","W70","RV",0.278258729573215,0.0833333333333333,1
"128","W70","CDY",0.344777681806962,0.0833333333333333,1
"129","W70","KY",0.278692678675826,0.0833333333333333,1
"130","W70","HY",0.311020204299396,0.0833333333333333,1
"131","W70","GI",0.308561937401421,0.0833333333333333,1
"132","W70","GS",0.201723290832244,0,0
"133","W70","GO",0.292071425328755,0.0833333333333333,1
"134","W70","NP",0.328911503292898,0.0833333333333333,1
"135","W70","DC",0.185528902751718,0.833333333333333,10
"136","W70","RVT",0.348021145841845,-0.0833333333333333,-1
"137","W70","CDYT",0.361033634017528,0,0
"138","W70","KYT",0.343831498425134,0,0
"139","W70","HYT",0.359853828082019,0,0
"140","W70","GIT",0.344716078917152,0,0
"141","W70","GOT",0.336984621459274,0,0
"142","W70","NPT",0.333818462830302,-0.0833333333333333,-1
"143","W70","DCT",0.334060686250668,0,0
"144","W70","Pu",0.330704570593785,-0.916666666666667,-11
"145","W73","W60",0.146292926215699,-1.41666666666667,-17
"146","W73","W63",0.220857275277791,0,0
"147","W73","W67",0.219704374140609,0,0
"148","W73","W70",0.527374035304391,0.0833333333333333,1
"149","W73","W74",0.185895312153044,0.166666666666667,2
"150","W73","W78",0.259382104891579,-0.0833333333333333,-1
"151","W73","W80",0.195309361070625,0.166666666666667,2
"152","W73","W81",0.185422231393544,0,0
"153","W73","W115",0.445362261132786,0,0
"154","W73","W116",0.225669814605225,-0.75,-9
"155","W73","W118",0.31337778664297,0,0
"156","W73","G40",0.289545332967189,0.0833333333333333,1
"157","W73","G42",0.161193035348021,1.66666666666667,20
"158","W73","G45",0.170107562588209,1.5,18
"159","W73","G49",0.159537839120174,0,0
"160","W73","G51",0.243644684218254,0.25,3
"161","W73","G53",0.179097225196001,1.5,18
"162","W73","G65",0.203244928774343,0,0
"163","W73","RV",0.207562549244158,0.0833333333333333,1
"164","W73","CDY",0.241224454796126,0.0833333333333333,1
"165","W73","KY",0.257706163764763,0.0833333333333333,1
"166","W73","HY",0.261550347420106,0.0833333333333333,1
"167","W73","GI",0.341473495301397,0.0833333333333333,1
"168","W73","GS",0.246493715855742,0.0833333333333333,1
"169","W73","GO",0.211023690329908,0.0833333333333333,1
"170","W73","NP",0.191776093109004,0.166666666666667,2
"171","W73","DC",0.203035422902827,0,0
"172","W73","RVT",0.329052466590374,0,0
"173","W73","CDYT",0.330463923964059,0,0
"174","W73","KYT",0.333429551688921,0,0
"175","W73","HYT",0.326381213668455,0,0
"176","W73","GIT",0.323197515132368,0,0
"177","W73","GOT",0.294456943386682,0,0
"178","W73","NPT",0.291184253054285,-1,-12
"179","W73","DCT",0.318859227067325,0,0
"180","W73","Pu",0.248979036367809,0.166666666666667,2
"181","W74","W60",0.761307262301322,0,0
"182","W74","W63",0.284834263842005,-0.0833333333333333,-1
"183","W74","W67",0.217432889858154,-1,-12
"184","W74","W70",0.201102122789094,-0.0833333333333333,-1
"185","W74","W73",0.185895312153044,-0.166666666666667,-2
"186","W74","W78",0.208064789088951,-0.0833333333333333,-1
"187","W74","W80",0.438845982322187,0,0
"188","W74","W81",0.242392412004133,-0.0833333333333333,-1
"189","W74","W115",0.133739396086185,1.58333333333333,19
"190","W74","W116",0.213810580556187,-1,-12
"191","W74","W118",0.185527343161971,0.666666666666667,8
"192","W74","G40",0.210361927319222,0.833333333333333,10
"193","W74","G42",0.672198107768387,0,0
"194","W74","G45",0.720345946749275,0,0
"195","W74","G49",0.589081839710322,0,0
"196","W74","G51",0.379089781582917,0,0
"197","W74","G53",0.475164120818722,0,0
"198","W74","G65",0.378982931373079,0,0
"199","W74","RV",0.22588479806946,0,0
"200","W74","CDY",0.23331188849877,0,0
"201","W74","KY",0.193320878954054,-0.166666666666667,-2
"202","W74","HY",0.223104900204206,-1.16666666666667,-14
"203","W74","GI",0.208597113204484,0,0
"204","W74","GS",0.182714499663728,1.66666666666667,20
"205","W74","GO",0.180925869918787,-1.16666666666667,-14
"206","W74","NP",0.229488607751469,-1.33333333333333,-16
"207","W74","DC",0.260081539250186,-1.16666666666667,-14
"208","W74","RVT",0.213173522327107,-0.333333333333333,-4
"209","W74","CDYT",0.213327810359993,-0.333333333333333,-4
"210","W74","KYT",0.213949040598784,-0.333333333333333,-4
"211","W74","HYT",0.213379024301329,-0.333333333333333,-4
"212","W74","GIT",0.215475991415482,-0.333333333333333,-4
"213","W74","GOT",0.20454897880847,-0.416666666666667,-5
"214","W74","NPT",0.201129446718521,-0.333333333333333,-4
"215","W74","DCT",0.217898464367319,-0.333333333333333,-4
"216","W74","Pu",0.312624839560989,-0.25,-3
"217","W78","W60",0.235583255427635,0.0833333333333333,1
"218","W78","W63",0.62844777008542,0,0
"219","W78","W67",0.787517016382441,0,0
"220","W78","W70",0.30308244871823,0.916666666666667,11
"221","W78","W73",0.259382104891579,0.0833333333333333,1
"222","W78","W74",0.208064789088951,0.0833333333333333,1
"223","W78","W80",0.266020573131257,0.0833333333333333,1
"224","W78","W81",0.624320946455937,0.0833333333333333,1
"225","W78","W115",0.445737789811182,0,0
"226","W78","W116",0.654396185533584,0,0
"227","W78","W118",0.341619956833457,-0.166666666666667,-2
"228","W78","G40",0.293006971938571,-1.08333333333333,-13
"229","W78","G42",0.174787362388764,0.0833333333333333,1
"230","W78","G45",0.239736285494867,0.0833333333333333,1
"231","W78","G49",0.336053064101733,0.0833333333333333,1
"232","W78","G51",0.437599082781929,0.0833333333333333,1
"233","W78","G53",0.438614339134043,0.0833333333333333,1
"234","W78","G65",0.455575069703031,0.0833333333333333,1
"235","W78","RV",0.191710188514525,0.0833333333333333,1
"236","W78","CDY",0.178230240086794,0.0833333333333333,1
"237","W78","KY",0.181171343777128,0.0833333333333333,1
"238","W78","HY",0.130982262358483,0.0833333333333333,1
"239","W78","GI",0.320133094199058,0.0833333333333333,1
"240","W78","GS",0.271416564420909,0.0833333333333333,1
"241","W78","GO",0.166944922541096,0.166666666666667,2
"242","W78","NP",0.179578770388724,-1.25,-15
"243","W78","DC",0.201505574392688,0.0833333333333333,1
"244","W78","RVT",0.396986051588807,-0.166666666666667,-2
"245","W78","CDYT",0.394704599332787,-0.166666666666667,-2
"246","W78","KYT",0.388481610049742,-0.166666666666667,-2
"247","W78","HYT",0.410652365510854,-0.166666666666667,-2
"248","W78","GIT",0.381244514956421,-0.166666666666667,-2
"249","W78","GOT",0.38895610933895,-0.166666666666667,-2
"250","W78","NPT",0.393793275025339,-0.166666666666667,-2
"251","W78","DCT",0.374064420337214,-0.166666666666667,-2
"252","W78","Pu",0.622694883984659,0,0
"253","W80","W60",0.479835570541087,0,0
"254","W80","W63",0.287627126465226,-0.0833333333333333,-1
"255","W80","W67",0.238444019758689,-0.0833333333333333,-1
"256","W80","W70",0.347994049688234,0,0
"257","W80","W73",0.195309361070625,-0.166666666666667,-2
"258","W80","W74",0.438845982322187,0,0
"259","W80","W78",0.266020573131257,-0.0833333333333333,-1
"260","W80","W81",0.267167680617818,-0.0833333333333333,-1
"261","W80","W115",0.224376972635946,-1.08333333333333,-13
"262","W80","W116",0.330354967668172,-0.0833333333333333,-1
"263","W80","W118",0.231464851130193,-0.333333333333333,-4
"264","W80","G40",0.219201581775942,-0.166666666666667,-2
"265","W80","G42",0.385728778412091,0,0
"266","W80","G45",0.460277504149946,0,0
"267","W80","G49",0.368615680125794,0,0
"268","W80","G51",0.38502601864476,0,0
"269","W80","G53",0.39027693541695,0,0
"270","W80","G65",0.35015916999187,0,0
"271","W80","RV",0.224868567443402,0,0
"272","W80","CDY",0.248753424368316,0,0
"273","W80","KY",0.277703805522752,-1.16666666666667,-14
"274","W80","HY",0.225683025457832,-1.16666666666667,-14
"275","W80","GI",0.204316160118452,0,0
"276","W80","GS",0.184163502957532,0,0
"277","W80","GO",0.17805121092412,0,0
"278","W80","NP",0.234959710552683,-1.16666666666667,-14
"279","W80","DC",0.132882564093213,0,0
"280","W80","RVT",0.352296454467371,0.75,9
"281","W80","CDYT",0.352219920933428,0.75,9
"282","W80","KYT",0.35097059246513,-0.25,-3
"283","W80","HYT",0.350714286071015,0.75,9
"284","W80","GIT",0.354578368429145,-0.25,-3
"285","W80","GOT",0.344681752448086,0.75,9
"286","W80","NPT",0.337932121365968,0.75,9
"287","W80","DCT",0.366415250831435,-1.33333333333333,-16
"288","W80","Pu",0.265052050742518,-1,-12
"289","W81","W60",0.251499462736426,0.0833333333333333,1
"290","W81","W63",0.739558637508179,0,0
"291","W81","W67",0.759476207676168,0,0
"292","W81","W70",0.309671277821918,0.833333333333333,10
"293","W81","W73",0.185422231393544,0,0
"294","W81","W74",0.242392412004133,0.0833333333333333,1
"295","W81","W78",0.624320946455937,-0.0833333333333333,-1
"296","W81","W80",0.267167680617818,0.0833333333333333,1
"297","W81","W115",0.255437654011552,0,0
"298","W81","W116",0.554958351345265,0,0
"299","W81","W118",0.298436161789633,-0.166666666666667,-2
"300","W81","G40",0.278037015873517,-1.16666666666667,-14
"301","W81","G42",0.189376594807205,0.0833333333333333,1
"302","W81","G45",0.267813861851806,0.0833333333333333,1
"303","W81","G49",0.284391913626662,0.0833333333333333,1
"304","W81","G51",0.412155186315705,0,0
"305","W81","G53",0.371743381991952,-1,-12
"306","W81","G65",0.337278213431944,1,12
"307","W81","RV",0.177181303841691,0.0833333333333333,1
"308","W81","CDY",0.178829948849205,-0.333333333333333,-4
"309","W81","KY",0.186382307193233,0.0833333333333333,1
"310","W81","HY",0.162058934884888,-0.333333333333333,-4
"311","W81","GI",0.250830831857864,0.0833333333333333,1
"312","W81","GS",0.226169645932007,0.0833333333333333,1
"313","W81","GO",0.159201253928606,0.0833333333333333,1
"314","W81","NP",0.248575840047679,-0.333333333333333,-4
"315","W81","DC",0.153435132836644,0.0833333333333333,1
"316","W81","RVT",0.432332683814979,-0.25,-3
"317","W81","CDYT",0.442636892098241,-0.25,-3
"318","W81","KYT",0.434298023688394,-0.25,-3
"319","W81","HYT",0.445724620451277,-0.25,-3
"320","W81","GIT",0.428587443005546,-0.25,-3
"321","W81","GOT",0.431835963843144,-0.25,-3
"322","W81","NPT",0.432447644422645,-0.25,-3
"323","W81","DCT",0.422046673865472,-0.25,-3
"324","W81","Pu",0.699870666441748,-0.0833333333333333,-1
"325","W115","W60",0.224671814138462,-1.58333333333333,-19
"326","W115","W63",0.298162672962602,0,0
"327","W115","W67",0.324844721229621,0,0
"328","W115","W70",0.362223671036069,0,0
"329","W115","W73",0.445362261132786,0,0
"330","W115","W74",0.133739396086185,-1.58333333333333,-19
"331","W115","W78",0.445737789811182,0,0
"332","W115","W80",0.224376972635946,1.08333333333333,13
"333","W115","W81",0.255437654011552,0,0
"334","W115","W116",0.422762851694031,0,0
"335","W115","W118",0.330374238200994,-0.166666666666667,-2
"336","W115","G40",0.22786162732702,0.0833333333333333,1
"337","W115","G42",0.178540138248199,-1.58333333333333,-19
"338","W115","G45",0.220376733468095,-1.58333333333333,-19
"339","W115","G49",0.223882018733118,-1.58333333333333,-19
"340","W115","G51",0.354965294986764,0,0
"341","W115","G53",0.23168979563776,1.41666666666667,17
"342","W115","G65",0.283407917940918,0,0
"343","W115","RV",0.175849059999138,-1,-12
"344","W115","CDY",0.143715839882291,1,12
"345","W115","KY",0.225625348078212,0.0833333333333333,1
"346","W115","HY",0.16044792455249,0.916666666666667,11
"347","W115","GI",0.306539773663859,0.0833333333333333,1
"348","W115","GS",0.211672071320047,-1.16666666666667,-14
"349","W115","GO",0.224289239587612,0.0833333333333333,1
"350","W115","NP",0.204681850782324,0.0833333333333333,1
"351","W115","DC",0.153838246319806,0.0833333333333333,1
"352","W115","RVT",0.287987528041472,-0.0833333333333333,-1
"353","W115","CDYT",0.292370903985346,-0.0833333333333333,-1
"354","W115","KYT",0.285788043947774,-0.0833333333333333,-1
"355","W115","HYT",0.318441757676084,-0.0833333333333333,-1
"356","W115","GIT",0.281109286908783,-0.0833333333333333,-1
"357","W115","GOT",0.283565448505273,-0.0833333333333333,-1
"358","W115","NPT",0.300133608152046,-0.0833333333333333,-1
"359","W115","DCT",0.2701651577899,0,0
"360","W115","Pu",0.36458037154703,0.0833333333333333,1
"361","W116","W60",0.222234960414058,0.0833333333333333,1
"362","W116","W63",0.681565082021624,0,0
"363","W116","W67",0.691614143904607,0,0
"364","W116","W70",0.314187953098859,-1.08333333333333,-13
"365","W116","W73",0.225669814605225,0.75,9
"366","W116","W74",0.213810580556187,1,12
"367","W116","W78",0.654396185533584,0,0
"368","W116","W80",0.330354967668172,0.0833333333333333,1
"369","W116","W81",0.554958351345265,0,0
"370","W116","W115",0.422762851694031,0,0
"371","W116","W118",0.444198327073811,-0.166666666666667,-2
"372","W116","G40",0.348652073411289,-1.08333333333333,-13
"373","W116","G42",0.178487708677686,0.0833333333333333,1
"374","W116","G45",0.232271778563316,-1.58333333333333,-19
"375","W116","G49",0.278052553052199,0.0833333333333333,1
"376","W116","G51",0.593390357136293,0,0
"377","W116","G53",0.412938417876596,0,0
"378","W116","G65",0.454473877952799,0,0
"379","W116","RV",0.239833200837061,0.0833333333333333,1
"380","W116","CDY",0.266540954260867,0.0833333333333333,1
"381","W116","KY",0.293320612021257,0.0833333333333333,1
"382","W116","HY",0.21329171596744,0.0833333333333333,1
"383","W116","GI",0.324681560578045,0.0833333333333333,1
"384","W116","GS",0.311299139598422,0.0833333333333333,1
"385","W116","GO",0.179324897087183,0.0833333333333333,1
"386","W116","NP",0.249113175500117,0.0833333333333333,1
"387","W116","DC",0.181322933742249,-0.166666666666667,-2
"388","W116","RVT",0.388873655761706,-0.166666666666667,-2
"389","W116","CDYT",0.397632909984835,-0.166666666666667,-2
"390","W116","KYT",0.385160579522663,-0.166666666666667,-2
"391","W116","HYT",0.420456870986306,-1.16666666666667,-14
"392","W116","GIT",0.381323511290685,-1.16666666666667,-14
"393","W116","GOT",0.384355844788281,-0.25,-3
"394","W116","NPT",0.385383639947412,-0.25,-3
"395","W116","DCT",0.379184819326182,-0.25,-3
"396","W116","Pu",0.754682738224694,-0.0833333333333333,-1
"397","W118","W60",0.173235528863701,-1.41666666666667,-17
"398","W118","W63",0.29452619768329,0.166666666666667,2
"399","W118","W67",0.349369030011764,0.166666666666667,2
"400","W118","W70",0.460029635564234,0,0
"401","W118","W73",0.31337778664297,0,0
"402","W118","W74",0.185527343161971,-0.666666666666667,-8
"403","W118","W78",0.341619956833457,0.166666666666667,2
"404","W118","W80",0.231464851130193,0.333333333333333,4
"405","W118","W81",0.298436161789633,0.166666666666667,2
"406","W118","W115",0.330374238200994,0.166666666666667,2
"407","W118","W116",0.444198327073811,0.166666666666667,2
"408","W118","G40",0.292528140473162,0.0833333333333333,1
"409","W118","G42",0.147255637364383,0.5,6
"410","W118","G45",0.23161346077917,-0.416666666666667,-5
"411","W118","G49",0.26167059977996,-0.416666666666667,-5
"412","W118","G51",0.277705512977696,1.16666666666667,14
"413","W118","G53",0.270750398687639,-0.416666666666667,-5
"414","W118","G65",0.324874713255722,1.16666666666667,14
"415","W118","RV",0.184313001361451,-0.833333333333333,-10
"416","W118","CDY",0.264575278472242,-0.833333333333333,-10
"417","W118","KY",0.229428080599782,0.25,3
"418","W118","HY",0.259805130105412,0.25,3
"419","W118","GI",0.242474487783495,0.25,3
"420","W118","GS",0.265931600837575,1.25,15
"421","W118","GO",0.200030823007433,0.25,3
"422","W118","NP",0.250733464635227,1.25,15
"423","W118","DC",0.219931072575118,1.25,15
"424","W118","RVT",0.401119222077346,1.08333333333333,13
"425","W118","CDYT",0.397138328670172,1.08333333333333,13
"426","W118","KYT",0.407301833557802,1.08333333333333,13
"427","W118","HYT",0.436950374340444,1.08333333333333,13
"428","W118","GIT",0.391608304124098,1.08333333333333,13
"429","W118","GOT",0.400285765225183,1.08333333333333,13
"430","W118","NPT",0.397482109142935,1.08333333333333,13
"431","W118","DCT",0.37893567565324,0.166666666666667,2
"432","W118","Pu",0.413478917204028,0.0833333333333333,1
"433","G40","W60",0.186159979235862,0,0
"434","G40","W63",0.308324916759319,1.16666666666667,14
"435","G40","W67",0.261618898287763,1.08333333333333,13
"436","G40","W70",0.341231149007371,0,0
"437","G40","W73",0.289545332967189,-0.0833333333333333,-1
"438","G40","W74",0.210361927319222,-0.833333333333333,-10
"439","G40","W78",0.293006971938571,1.08333333333333,13
