"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"1",-0.0341296489143467,-0.299426920792668,-0.0181685713526124,-0.21347526801998,-0.0681182829129404
"2",0.0492650967382148,-0.767746696674377,-0.083158920370506,-0.413224004331545,-0.774636073528941
"3",-0.129113428000084,-0.777047465185754,0.12741386462586,0.138441461172865,0.179138444463767
"4",-0.438540168546444,-0.921966321148032,0.782588661654385,0.0295408327315844,-0.0769318649677458
"5",-1.6823774078109,-0.102512946311346,1.09745530070238,0.547859950220098,-0.257852491853256
"6",-5.29733330072968,5.21517477081265,0.168170619392551,-2.35749603832766,-1.78965501544947
"7",-3.49742325386676,2.16442414133217,1.93352877102,0.637864768104327,-0.0309570321113183
"8",-1.44208755235277,-2.21135620876449,-0.739975843826933,2.97024174690097,-0.697076386248294
"9",-0.496703050631648,-1.57070160786395,-1.80393664425424,-0.104652233198471,0.137159370284867
"10",1.20488613504004,1.09247100705596,-2.04953385313785,-1.49673171743452,-1.1537698863778
"11",0.362553045085183,-0.103651958602423,-0.669448154564036,0.118278027004402,0.309663071433355
"12",0.110931717985087,-0.798131655076424,-0.478542389923312,-0.11232656324866,-0.258877057326545
"13",0.612695240220262,-0.310407233087172,-0.768335826905219,0.113026586237235,-0.120429758526106
"14",2.30059337849453,1.54102678221386,1.6766454768877,-0.655886917408733,1.25672359552336
"15",2.20362660301707,-0.0626544026134565,0.410473892714609,0.0401904092223029,-0.929094722919182
"16",2.83894860922289,-0.51191312726459,2.30208697350452,0.453980951802327,-0.219963559784702
"17",0.763948659316564,-2.81908532999419,0.899927745309318,0.811023342134497,0.185523773371487
"18",-6.0041120590693,4.52873144374284,-0.638627809417247,-3.55844739537338,1.60051058112417
"19",-2.88464009642739,2.2606216685053,0.723258177836435,2.11386691002541,-2.09869983880659
"20",-1.07211663229329,-1.55350890918239,-0.102305050997888,2.40898194480535,-0.305494907992599
"21",0.28853227566841,-2.39382249514656,-1.72038064792338,-0.0574530115669542,0.250704792905199
"22",-0.0929048834625882,-1.05924223277399,-1.24536632148453,-0.252733389998511,-0.0456046079251065
"23",0.660210075006441,0.335020924993474,-1.53814302211228,-0.455446435124207,-0.0782136775585364
"24",0.376019272056308,-0.517142520240673,-0.225715801086414,-0.259245037405165,0.159347694235593
"25",0.207885721353571,-0.490345628209912,-1.00983931591725,-0.449097261937165,-0.719657426217945
"26",0.313620824010711,-0.16366411262153,-0.155589712744177,-0.182588079269212,0.236676677584794
"27",0.000855122957560239,-1.13050955611036,0.750363204309181,-0.0317396597887501,0.236927968710767
"28",0.133849559648606,-1.36907581313092,0.964058414665215,-0.208005875282591,0.048488169952264
"29",-0.397639032225779,-0.479791407368591,0.496812458615733,0.503522709805987,0.964113212509741
"30",-6.10308256959002,5.27264102991086,-1.23276069974811,-2.99181952626261,-0.40521200547475
"31",-5.03641197875611,1.66257972118959,1.33403240831925,1.57633134778475,-2.76311865952369
"32",-0.709189475424555,-0.928588578860199,-0.726504708414471,3.73223568234031,-1.01427945134942
"33",-0.76459067417823,-1.70328093441319,-1.68399735406617,0.169453281373111,1.62755197371157
"34",0.581241665098506,-0.1755388504443,-1.77306960606029,-0.860286118647084,-0.0220807352869518
"35",0.312964484122732,-0.567803412356812,-0.576890580389481,-0.226992926574749,-0.100546372695753
"36",0.0593198337558317,-0.246120665647691,-0.28590201004382,-0.184420342324397,0.19127324485737
"37",0.381251254174559,0.0729947616694417,-0.224268542316433,-0.149240669424448,0.248801827811699
"38",0.224917463033647,0.0302757983126007,0.0554350547873028,-0.320293220329597,0.0367464881792084
"39",0.387238853562836,-0.118416261290019,-0.899580824248981,-0.439822220210549,-0.854324881533425
"40",1.98033320550769,0.132142539772028,0.799482550253694,-0.726024972802013,-1.16142082346841
"41",1.44412190326671,-0.483251374918433,1.89460722770229,0.443095032943258,-0.704311624082465
"42",-3.5725630965021,0.989507746306104,1.39769365987297,-0.604041773757139,2.86135934645287
"43",-5.13259174952309,1.86554043055824,1.0269218783943,1.61863597156292,-2.0284002224151
"44",-1.84631352049348,0.359546705206569,-0.776121444536662,1.14527486486383,-1.27545255620267
"45",-0.442172453316998,-1.56020688313342,-2.54174765614533,0.250030638658384,0.958211953964043
"46",0.305973801591462,-0.935241501032803,-1.72170776756806,0.0737579410492291,0.24988141191225
"47",0.553347482532503,0.365116160542313,-0.837576550708709,-0.849945653499535,-0.120974442558742
"48",0.513340203261662,-0.178985870288742,-0.43940256504757,-0.25994431408882,0.0725132842141991
"49",0.487345986107544,-0.17742331744767,-0.297858164113735,0.0183980693443664,0.205453825235098
"50",0.74970188159457,-0.181039563040335,-0.121040313595784,-0.231873993782092,-0.293798758456412
"51",0.369985331141793,-0.826828493013496,0.0870647879125644,-0.436260136090583,-0.431469960815535
"52",-0.0310890489790523,-0.886242004023333,0.460215797049403,-0.426311517284088,-0.0915468670537344
"53",-0.81403442954373,-0.901714660644601,0.55736310474569,0.347850054389217,0.246867596334006
"54",-1.48209458219697,2.95668380848095,0.93038522551878,-0.372529811846089,0.782808622724498
"55",-3.25148305656167,1.79737294990129,1.17458068457024,1.59146414341407,-0.122887209843246
"56",-1.31135780500724,0.988266185561773,-0.21468372876844,0.594876324662469,-2.14184311108637
"57",1.27140522153577,0.310115379535339,-1.99580496929886,0.236429927437328,-0.688351985666663
"58",0.80685640662805,-0.61968955380733,-0.730120473031522,-0.0985326556903039,0.180488925300984
"59",1.04866028197033,-0.293390993350587,-0.10264173257698,-0.0231756517892222,0.236057479384389
"60",0.638624960952778,-0.156158245152029,-0.145850050741361,-0.162916190742044,0.244173633700744
"61",0.508596261990358,-0.199105271460059,0.0734714603687957,-0.297730605303888,0.237678092513862
"62",0.884884796835422,-0.0147614265685093,-0.121628962951476,-0.445738331508993,-0.0948522578196527
"63",1.04730603642125,0.357034399392982,0.344785444105545,-0.947578942849314,-0.706682728501567
"64",3.40992978538567,-0.159058641027175,3.85113702156669,-0.542655226732588,-1.46384162193887
"65",4.50542225915627,2.46941237364933,0.958955691095624,0.16964383413815,-1.29611761821633
"66",-4.20520498083262,-2.20051661123121,2.4330696114739,1.12867834063547,1.82204273115027
"67",-4.50781517816892,0.926088987906147,-0.896782034864167,1.31472173462479,-0.828006046538549
"68",-0.216521963677926,-1.26178762448143,-0.974189440709199,-0.234873420713638,-0.241526310149177
"69",0.0706409023047648,-1.35981090517753,-1.96377737364798,0.195713480994468,1.61021859992477
"70",0.422956158275474,-0.489429625180052,-1.54032755877114,-0.442207710008199,0.157380411637712
"71",1.11653728207903,0.233789739371907,-1.65832982145872,-0.310159485016417,-0.228676090772468
"72",0.444236258795082,-0.105875797231097,-0.146799081732671,-0.216311394009415,0.32282304102121
"73",0.198053971724114,-0.386138705708676,0.0281644327020321,-0.215780525720209,0.184390845499784
"74",0.466572622244336,-0.0375570427575914,-0.231844571425615,-0.107943130419315,0.318670618797807
"75",1.32017536372376,-0.399979312891139,0.759126400374413,-1.05952055261279,-0.454172164473688
"76",-0.461857886423042,-2.1024815913749,1.04548752832359,0.195902645352249,0.415718376415714
"77",-0.925139970341859,-0.957425674835056,-0.048251820559483,0.44909089180335,0.60434438239692
"78",-3.464803731701,2.81243689159221,0.633614790845216,-1.0805692264087,1.82606963293774
"79",-2.06242845628998,2.27090526468921,0.222006293262468,3.04634370037852,-0.899734579875696
"80",0.922290586145895,-0.401385266518149,-0.0709284085941107,0.873686503435427,-1.28284231134713
"81",1.25683248272447,-0.808113982133804,-0.862712724989067,-0.441794154767424,0.385655075159739
"82",0.500320245447388,-0.426691446638962,-0.108905023553677,-0.412215590448795,0.35334657193466
"83",1.11460429119359,0.782835358442622,-1.09717590095135,-0.548609328356927,-0.0647427819545223
"84",1.24873001675218,0.0674390605287226,-0.703313073529887,-0.404004000521099,-0.104866484914663
"85",0.875944026779644,0.861870649233021,-0.388202436263013,-0.10666643847371,-0.21764486580312
"86",1.72549629110598,2.02198130943993,1.16968436186014,-0.449223154496557,-0.371200339265881
"87",1.51484253194175,1.23358090721829,1.15821219793189,-0.577273319097107,-0.474130857469071
"88",2.75460654424643,-0.109026543757239,2.1806119423449,0.0300910601505874,-0.900259530086343
"89",4.01627428307117,1.57459262051772,2.46214856138749,0.790295710548192,-0.0741834794374505
"90",-1.96857094975895,-0.540447388566716,1.99863526984131,0.946620786095627,1.13442680289294
"91",-0.176024847489365,0.216298020617386,0.796428487858878,1.1170467836618,0.853695966324475
"92",-0.204927675123979,-2.68424179909605,-1.11787177947237,-0.308595351366448,0.907102626073587
"93",0.958623423100869,-1.24273851020203,-0.613012034469278,-1.03468578974659,0.64357343130805
"94",1.21598155896151,-0.200029534949556,-0.428593836598947,-0.84034128289063,0.685842931555554
"95",0.74249409424139,-0.591572545229642,-0.414484313220144,-0.175265087000907,0.522360999890033
"96",0.552100173418617,-0.507144962810797,-0.866706407267984,-0.149132027009165,-0.127206960587975
"97",0.749268634230005,-0.248406737815238,-0.447273000177309,0.0478963406610484,0.33704055178991
"98",0.615382227196394,0.0685938679040888,0.708798567929387,-0.315502832493387,0.864654498265258
"99",1.24403067873684,0.609366631223713,-1.10584786293148,-1.28052050477661,-1.49407279166084
"100",2.27458093055519,3.01107425447939,2.42042847387969,-0.0952076394029987,-0.232537669347928
"101",7.49401063200974,1.14838016539836,5.86556068908172,2.12523122241022,0.208363696990223
"102",0.955141954796318,-2.76224997498736,0.0582115090574118,-0.741551489171809,3.40849590439346
"103",-3.40522167051293,-0.173415018918476,0.106583979676499,1.25009346921106,1.04584086637404
"104",-2.36813697116974,-0.905836162197034,-0.787934160937611,0.495070185390754,-0.958532684978738
"105",1.7138509321639,0.708423747912761,-1.25567609667631,-0.691411574247797,0.669164960810919
"106",3.43732866127865,0.603022500904525,-0.222830667472255,-0.409638218174344,-0.179837162137933
"107",0.340413206886418,-1.58769192129448,-0.623549959422303,-0.488228930851052,-0.023576822913523
"108",0.596992844903029,-0.826761383160611,-0.967295799179709,-0.239883871441778,-0.0123724245154922
"109",0.419695028952262,-0.388589142651202,-0.205143735806306,-0.384243207012028,0.309117780331465
"110",0.288500722867416,-0.536644837137091,0.0743549266337902,-0.404571841731497,0.292555434428898
"111",0.793510948242428,-0.160462652885822,-1.05319218954086,0.0932108584906483,-0.0829256602257656
"112",0.0326756295394289,-1.53714321493187,1.52678605509106,-0.0382164650997348,-1.14181912756443
"113",2.20029071417681,1.10684015332808,0.158039368612946,1.5840676890919,0.483045300179066
"114",-1.34630794972494,1.26246689084518,2.16510507691769,-0.781850476174387,0.614456297522072
"115",-5.61953324644059,2.64987336979881,1.1132646813525,-0.144672047223243,-0.37223982932112
"116",-1.47422712202343,-1.74472591069612,-1.8317394226317,1.38321120378114,-0.534346841041379
"117",1.42029789972323,-0.275798559100356,-2.34961076718965,-0.910911172492283,-0.00576988959776554
"118",2.32296023437961,1.52651925047318,-0.61871356661479,0.375919543291274,-0.443972931293129
"119",0.0825253745011319,-2.01156142627025,0.253570926358971,-0.145924151667882,0.505339395960864
"120",0.651570899295812,0.163857429523358,-1.35790474833746,-0.237905752747751,0.374565270097014
"121",0.224379679603132,-1.27337500185646,0.516126405108118,-0.308569589162332,0.325799697576656
"122",2.37486766913618,2.44875096120943,0.600558547731032,-0.724641578489255,0.429976657273241
"123",1.01108571253733,-1.38720863589662,0.795568661175555,0.341148438842412,-0.346665404104924
"124",0.982665105664356,-0.832530503503851,-0.927609947768955,1.01858251114775,-0.0828920820168709
"125",3.62848010195844,3.68965692852697,0.334617489644498,1.21123346880316,2.29494926460523
"126",1.97715426366862,-2.55256366089646,3.46081145689665,-0.278176043378716,1.38206914104607
"127",-5.07313971806906,-0.745037242738766,0.241073129394164,0.338578525483481,0.112899031788613
"128",-1.90176085980689,-2.33846856025993,-1.54075693881934,-0.130205587343059,0.616747875423656
"129",-0.0344705629261048,-1.2821732295592,-1.36811438664792,-0.447049113245488,0.00979368163923391
"130",-0.021054016972107,0.150565918875554,-0.791216491791599,-0.740378555353422,0.213750210775144
"131",0.296657512118313,-0.109237979529118,-0.870939083522094,-0.861746758600613,-0.825719588288504
"132",0.476820647736834,0.300436663113885,-1.10818837505449,0.265647945840041,0.320704322933485
"133",0.22013077863247,0.27912885141865,-0.0764695903511497,-0.140624131007694,0.456282311149105
"134",0.951019630338906,1.03218421040361,-1.47207712079547,-0.372460254895185,0.00261309335925845
"135",0.855107656786007,0.105671525542741,-0.926681735511154,-0.0518604479472883,-0.487272459112278
"136",0.921159464101353,0.342489996078286,0.600207095197256,0.353600253783661,0.961249262730087
"137",3.66490182631066,2.5356402806572,0.744711429365974,2.64842858680432,1.4378596291597
"138",0.603640926888412,-0.21971931535448,2.67669391645088,-0.546509712295449,0.274685265775798
"139",-5.24988423539379,0.868577409792492,1.54189906717098,-0.491476917625696,-0.618489499695088
"140",-2.33514327067062,-1.04036472985615,-1.04168569459869,0.374008905585359,-0.725089337531914
"141",-0.109573895868497,-1.39030333103275,-0.478750636725063,-1.09644285033838,-0.843335986309775
"142",0.182184728644958,-0.860989015468729,0.742203714094099,-0.617398625795516,-0.623910184813978
"143",0.326497051320837,-0.631622352076861,-0.970233826853037,-0.19458951542946,-0.5106239340197
"144",0.208505592614773,-0.00955540200591001,-0.392223761919696,-0.275800868057214,0.366329182892695
"145",0.201788918420448,-0.261390640194658,-0.149715573922615,-0.112807225000728,-0.15915127188572
"146",0.551289762614974,-1.1872878268512,0.157415689036405,-0.49324818133366,-0.645647039003744
"147",0.136598114791437,-0.637217403225194,-0.0298243700156429,-0.049309123633612,0.0534202803614789
"148",-0.762587950690005,-1.92564659336439,2.07132099513041,0.714285214058594,-0.275284164319668
"149",-1.71199152004747,-0.373240986755408,1.10956199765567,0.657019893615012,0.712435861100203
"150",-7.94495332034826,1.5233249930544,-0.227851239969648,0.693361777121526,-0.0867714027846745
"151",-5.89572805394168,1.12541453798137,-1.65198173855054,-0.0602845908259922,0.486878406094795
"152",-3.3186849942258,-1.85224188964675,-2.55230906062577,0.727737920627032,0.677164308321116
"153",-0.0610816425795234,-0.642298123826627,-1.37003874602622,-1.02584717011211,-0.940708611472182
"154",0.514528317217274,0.365778503484711,-0.922150453962311,-0.447065852205717,-0.183931828007991
"155",0.376402045340338,-0.27960802662561,-0.738496940113243,-0.0699160677713278,-0.427687515118603
"156",0.895399710904212,0.683708578930981,-1.10687294367408,-0.640054964659699,-0.503908465701636
"157",0.16859188761638,-0.224722505639397,0.0204709923614134,-0.0944969280139342,-0.0209780912339733
"158",0.276864722006499,-0.419314331448978,-0.604817914078375,-0.0436593646528117,-0.696748682198786
"159",1.2513597528832,1.34297178812888,-1.34511749588337,-0.490056679185657,-0.317969188024483
"160",0.324100309475979,-1.71833113090083,2.73617185103672,-0.364649538805019,-0.228689971450552
"161",2.37811191343139,1.04278031818558,2.95277576095077,-0.0587649527832468,-0.629696121008643
"162",-4.24861410569231,0.458236665390023,0.376591949788353,0.2386912361459,2.48168305905013
"163",-2.64368445925741,2.29101539208506,-0.155756829824098,0.852930504083518,0.148764010262947
"164",-2.05871109204914,-0.216540728504483,-3.02040629028561,1.66855454214955,-0.0761178853376328
"165",1.61335538446904,1.82778593269578,-2.56600434661281,0.250684549647672,-0.802487307690923
"166",0.257523747731043,-2.12720163263343,2.13621420601767,-1.36458966343282,-1.66191181673395
"167",0.581055435359109,-0.244023094496295,-0.0204972561458998,-0.0451690950728462,-0.0520035438061957
"168",0.626146603763667,-0.403324466325822,-0.44076053533825,0.157519511020729,-0.119810283549519
"169",0.843683411721901,0.0293285437235965,-0.969755491744426,-0.376589748360628,-0.693137695489224
"170",0.360650737997193,0.0573728643697136,-0.0758186487185727,-0.378268118808681,-0.0452285145548589
"171",0.378258302683007,-0.0457139397029999,0.118204927245905,-0.0793284605203359,0.0477130552569355
"172",-0.0660472097235247,-1.28342746551495,1.48685788684039,-0.218342911456348,-0.0671872101780655
"173",2.53917131817259,4.54754239206549,-0.785064968173211,1.95216511541135,0.899610096234238
"174",-0.895002918399295,-0.708364240244024,5.19896858962238,-1.18479908138463,0.182202937594766
"175",-3.04259604125451,0.251102015552429,0.312332095060648,2.10403207537748,1.8970536507845
"176",1.86013278748569,1.36492897015104,1.77841665188989,-0.668890685378295,0.0114483665733146
"177",1.304951697837,-1.67012106161092,-2.24472928870887,0.274691052351377,-0.488797288372336
"178",0.724062442797143,-0.760485895996871,-0.615325772621927,-0.582167503854373,0.0707571006728449
"179",1.09913508996252,-0.256287997520914,-1.38600776738972,0.294883029468594,0.142874632877675
"180",1.04415023178045,0.753947942024013,-1.3919298996968,0.12111064475114,0.6000613572821
"181",0.604673039792188,-0.618715335477749,-0.147795227191255,-1.19291798341727,-1.17846095185068
"182",-0.00473771074070799,-1.33976022397718,1.16041846769257,0.300839481261381,0.456648528275488
"183",0.825091182200454,0.204204158992392,-0.411451939790294,-0.412621775224672,-0.176517313947436
"184",2.24917270591677,2.86431899073494,-2.93540265047725,0.812644952032024,0.416237946428065
"185",2.67138882998924,3.08244439119387,-1.02738655670309,1.82618469293395,0.683944753306552
"186",-3.98591016042602,-3.42699545237649,5.39160833240489,-3.20174187667272,0.500190676687792
"187",-3.32055265996897,1.33655688444496,2.67082348954934,-0.0876412047654617,0.737621316953576
"188",-2.12206343053715,-1.6414908321708,-0.700366373171772,1.21173643473082,-0.447332086744838
"189",0.512176081807065,-0.714763236445286,-1.14764921341102,-0.0714793890033816,-0.36318679283305
"190",0.847604212285982,0.464944790371435,-1.29018499817975,-0.418600232075388,-0.275558945010032
"191",1.43381690734771,1.14200185825045,0.132488521449727,-0.519755797092211,-0.225370210203141
"192",1.17413244872782,0.21043396725883,-0.484378138731077,0.0989825169610261,-0.202340304745482
"193",1.05068089978092,0.56170580503155,-0.403925899038363,0.13949252497093,0.13491688315907
"194",0.67066349563496,-0.629781103533728,1.73570672183038,-0.425572400724992,-0.858459156396204
"195",0.783339330868884,0.447111151984154,-0.255551261090412,0.0334454401724985,0.366183523680844
"196",4.87117178580934,5.6592676751843,-0.282089126971566,0.572326035256449,1.57502581094314
"197",1.97165671462121,-0.771510439397497,1.64626147753687,2.07095081052128,-0.0626619707529737
"198",-3.81336276692479,-1.83388118196908,4.76836394192852,-0.826659642442949,-1.53803646128985
"199",-4.31713757966684,0.00881654189132941,0.172810311967775,0.942474282813633,0.0565497669004425
"200",-2.19486807556288,-0.602121875322064,-1.19893850857295,0.572027089567103,-0.135075831611197
"201",0.0556537514917683,-1.75401826527206,-1.21218849336509,-0.409748386408776,0.249597799504625
"202",0.393215965697837,-1.05786319217507,-1.14844797406447,-0.41897129957232,0.0111954374319625
"203",0.462053817056861,0.0213634170472912,-0.616135022821213,0.00810046436705563,-0.0960714055539798
"204",0.806243789193954,0.689182446482072,-1.42692325718647,-0.994814871107892,0.0275190671079813
"205",0.351522276797051,-0.488657462043689,-0.031067571280955,-0.459060882818612,-0.0692301894817005
"206",0.596335084077938,0.200231033796283,-1.14595737345635,-0.0995443675312816,0.217541927612507
"207",0.0391405820619497,-1.22502496683279,1.07179456111471,-0.426357129144507,-0.135008266969022
"208",1.80861264643575,2.40173477792007,1.36284413223049,-0.0523869170046157,1.00420914167031
"209",0.725107684749746,0.136436193410701,1.54362344009357,1.12125370876008,0.0412283057507081
"210",-3.97140372963648,-1.01185945166613,1.17096547268556,0.05416981025,0.460949819768818
"211",-1.32911510371756,1.36095258887613,-0.559684962044397,-0.193593445023764,0.476769153731134
"212",0.0531340190337338,-2.18009265405657,-0.187844330723983,-0.462385536779251,-0.105948847478863
"213",2.83866488238304,2.21146983914258,0.44570716949632,-1.49250407840861,-0.947589046769331
"214",0.623850169992518,-0.751340684492888,-0.11366410440153,0.0510867942871752,-0.0312840953753759
"215",0.755901505581244,-0.796752447531308,-0.238891111345225,0.282318607524299,-0.281386348127795
"216",0.92268461678868,0.378081142706197,-1.82443647164662,0.473197771305865,0.362650451869589
"217",0.743771743705374,0.400993539213153,-1.24176164393159,-0.938793608558323,-0.599961055411116
"218",0.116385096693239,-0.81350598650534,1.34240558402895,-0.0357372209489712,0.649469372551424
"219",0.357719865242127,-0.41774208858479,-0.137591652253253,-0.0724613122327153,0.0182174428659328
"220",0.917378838273994,0.157993670251651,0.318420038047416,-0.5568163243917,-0.258647621356135
"221",0.931787979108595,-0.0237838404988851,1.85718728288863,0.56613287493669,-0.386271933525514
"222",-0.844404967004197,1.57183480617058,1.04449433071766,0.0386071949399421,1.43566298956404
"223",-2.35272383932072,-0.879117962168912,-1.12834179172235,-0.132294787266406,-0.108619124499748
"224",0.704239827614483,-0.406479595537976,0.0223460376209321,0.942814245896682,-1.48076910523731
"225",0.875910428801827,-0.200066817345858,-0.780162938690797,-0.150655735609419,0.251665994697269
"226",0.682060928342603,-0.343929262713946,-0.898015737854559,0.0680546754109145,0.143398463447147
"227",1.39176135891342,-0.0199334917278966,-0.217291806504081,-0.731477521665021,-0.390935824205962
