"","G40","G42","G45","G49","G51","G53","G65"
"1",0.0119354840000003,0,-0.00931034500000028,0.0437486090000001,0.036329254,0.0764143919999993,0.00497219200000032
"2",-0.077419355,0,-0.181657396999999,-0.061813125,0.0280076629999995,-0.0993176179999997,0.0453503890000002
"3",0.0194193549999997,0,-0.261032258,-0.200290323,-0.0247777779999998,-0.131451613,0.0752473119999992
"4",0.438,0,-0.206064516,-0.224870968,-0.067946236,-0.206290322999999,-0.142989247999999
"5",0.185,0,-0.209935484,-0.192795699,-0.271387097,-0.35204301,-0.0450107520000005
"6",0.201129032000001,0,-0.084580645,-0.116559139,-0.664741935,-0.128602151,-0.246924732
"7",-0.491612903,0,-0.242580645,-0.284516129,-0.180967742,-0.380645161,-0.183870967
"8",-0.71865406,0,-0.013505377,0.00107526800000013,-0.00956618500000017,-0.0670745269999999,0.026795699
"9",0.00534482758332988,0,0.174150538,0.222473119,0.0203638602857099,0.0649712643333298,0.130301075
"10",0.00534482758334009,0,0.357849462,0.313193548,0.0203638602857201,0.06497126433334,0.181698925
"11",0.00534482758332988,0,0.492795699,0.422612903,0.0203638602857099,0.0649712643333302,0.0588148139999998
"12",0.00534482758333032,0,0.390967742,0.785161291,0.0203638602857201,0.0649712643333298,0.0447685189999998
"13",0.00534482758333965,0,-0.0585253449999996,0.027154377,0.0203638602857099,0.06497126433334,-0.10625
"14",0.00534482758333032,0,-0.668571429,-0.471670506,0.0203638602857201,0.0649712643333302,0.223225806
"15",0.00534482758332988,0,-0.0233333330000001,-0.595924732,0.0203638602857099,0.0649712643333298,0.132774194
"16",0.00534482758334009,0,-0.313440861,-0.142784946,0.0203638602857099,0.06497126433334,0.506258065
"17",0.00534482758332988,0.0819999999999999,-0.421892473,-0.47088172,0.0203638602857201,0.0649712643333302,-0.528924732
"18",0.00534482758332988,0.227247312,0.0938279570000002,-0.0391182800000001,0.0203638602857099,0.0649712643333298,-0.453333333
"19",0.00534482758334009,0.127741936,0.112903226,0.154193548,0.0203638602857201,0.06497126433334,-0.339354839
"20",0.00534482758332988,0.0610107519999996,-0.0227311829999999,0.0685913979999999,0.0203638602857099,0.0649712643333302,0.0940215059999998
"21",0.00741935500000013,-0.0819784939999995,-0.126946236,0.026892473,0.0203638602857201,-0.265806452,0.251139785
"22",0.019580645,-0.314021506,-0.240387097,-0.269225806,0.0203638602857099,-0.367526881,0.129860215
"23",0.0375161290000001,0.495311828,0.688129032,0.448258065,0.00640762399999995,0.634946236,0.136268816999999
"24",0.118064516,-0.19032258,0.0031813129999998,0.171612903,-0.00322580600000011,0.33,-0.0103225809999996
"25",-0.114009216,0.00289170499999969,0.311403941,0.212200461,0.00357142899999996,0.0969585259999999,-0.156970046
"26",-0.0821198160000001,0.294205069,-0.0710368670000001,-0.268928572,0.0780414740000004,-0.317926268,0.0188186809999999
"27",-0.0521182800000002,-0.604419355,-0.700344086,-0.47547619,0.0753870969999997,-0.549645161,0.0735683763333297
"28",0.13695699,-0.456548387,-0.446430107,-0.138763441,0.21816129,-0.112612903,0.0735683763333403
"29",0.224709677,0.000548387000000261,-0.0379032260000001,-0.270569893,0.0551720429999998,-0.388053764,0.0735683763333297
"30",-0.865677419,0.382677419,0.192419355,-0.0691075269999999,-0.13929885,-1.360010752,-0.428037635
"31",-0.244193549,-0.551612903,-0.483225807,-0.195309139,-0.0105582929999999,-1.057419355,-0.0590322580000002
"32",-0.561795699,0.592935484,0.258139785,2.25275,0.00152380999999968,0.305096774,0.0552365590000004
"33",0.083408602,-0.0868064520000003,0.0766989250000001,0.168365591,-6.45159999996814e-05,2.269741935,0.152182796
"34",0.0589247319999999,-0.0998602149999996,0.257967742,-0.0603655910000001,-0.0019354840000001,-0.0424086020000001,0.077817204
"35",0.114946236,0.243583334,0.216225806,0.273591398,0,0.399182796,0.0405698929999998
"36",0.093225807,0.18422619,0.119354839,0.183870967,0,0.214516129,0.0429301070000001
"37",0.499089861,-0.184642857,0.057776498,0.133513825,-0.00142857099999993,0.274539171,-0.153224637
"38",-0.0268317969999998,-0.0594354839999998,-0.05906682,-0.146642857,-0.00534562300000019,-0.292281106,0.0631977560000001
"39",0.042236559,-0.129731183,-0.12095699,-0.153,-0.0185591390000002,-0.19995699,0.0108602150000001
"40",0.468086022,-0.0670430099999999,-0.292268817,0.0996774189999998,0.130494623,0.187698925,0.128494623
"41",0.409822024,-0.22395699,-0.488397849,-0.357010752,-0.0668279570000001,-0.395032258,0.378172043
"42",0.0843715240000003,-0.194752688,-0.358698925,-0.681053764,-0.441,-0.785935484,-0.386559139
"43",-0.00230255800000023,-0.109354839,-0.240967742,-1.009390681,-0.0473333330000001,-1.567096774,-0.265483871
"44",-1.917205082,0.139774194,0.129285714,-0.152222222,0,-0.509301075,0.0923763439999998
"45",-0.079847198,0.00377419400000001,0.697165899,0.9160714285,0,-0.097150538,0.153107527
"46",0.0217419350000001,0.0915591390000001,0.329548387,0.9160714285,0,-0.00451612899999998,0.176225806000001
"47",-0.063032258,0.347435898,0.046258065,0.319792627,0,2.591935484,0.0586129029999993
"48",-0.044193548,0.0755210920000002,0.244516129,-0.0019354840000001,0.00838709699999995,0.62,-0.378387097
"49",0.00805339199999988,0.652157953,0.345639599,0.889130435,0.0798887650000002,0.63323693,-0.0615016679999996
"50",0.336140156,-0.613125695,-0.510478309,-0.928162693,-0.0579532810000001,-0.681946608,0.203114572
"51",-0.164301075,-0.300989248,-0.426268817,-0.372967742,0.123344086,-0.394225806,-0.0265053770000003
"52",1.240752688,-0.334172043,-0.320182796,-0.17283871,0.122784946,-0.309967742,0.145215054
"53",0.0953392659999999,-0.100494623,-0.622269585,-0.471979472,0.135215054,-0.513365591,0.613784946
"54",0.824015573,0.240817204,0.340979262,0.228753666,0.107688172,0.208526881,-0.387978494
"55",-0.00838709699999995,-0.122258065,-0.229354838,-0.591935484,-0.595483871,-0.977096774,-0.420322581
"56",-1.326387097,0.000440860999999959,0.0165405999999999,0.147419355,-0.126870968,-1.041096774,0.0219677420000002
"57",-0.791354839,0.423107527,0.950556174,0.147419355,-0.0331290320000002,-0.183096774,0.125451613
"58",0.229688172,0.224225806,0.303397849,0.89416129,-0.0262043009999999,2.540763441,0.181048387
"59",0.676763441,0.0586428569999997,0.218860215,0.236172414,0.00394623599999999,0.623107527,0.0958333329999999
"60",0.0467741939999997,0.561097884,0.268387097,0.47275862,0.000645162000000088,0.352258064,-0.363010752
"61",0.0782718890000003,-0.526455027,-0.342580645,-0.27614532,0.219170506,-0.181532258,-0.0181797239999995
"62",-0.0576267280000002,-0.04751152,-0.110322581,-0.276947004,0.314377881,-0.195241935,0.0762442399999994
"63",0.398150538,0.165559139,-0.326677419,0.027827957,0.310526881,0.078741935,0.204612903
"64",1.109268817,-0.438784946,-0.339774194,0.00249462300000003,0.233666667,0.142548387,0.747322581000001
"65",0.0700645159999995,0.83111828,1.039274194,0.240172043,0.206153845999999,0.0144516129999999,0.448344086
"66",-0.5456,-1.419505377,-1.759596774,-1.138236559,-0.642605458999999,-1.090903226,-1.377666667
"67",0.540442105,0.110645162,-0.158420467,-0.417419355,-0.583548387,-1.216129032,-0.319888889
"68",-1.495842105,0.0378602149999998,-0.028816092,0.418989248,-0.02,0.099032258,0.205555556
"69",-0.669387097,0.489559139,0.521752688,0.182946236,-0.131935484,-0.039354839,0.0572043009999996
"70",-0.0552795700000002,0.080107527,0.374247312,0.351053764,0.0426021509999996,1.266021506,0.0157956990000008
"71",0.350440861,0.0779166669999998,1.003494623,0.490781609,0.156107527,0.725913978,-0.203215054000001
"72",0.31516129,0.142620968,-0.350967742,-0.343770857,0.020645161,-0.17,-0.0222580649999999
"73",0.315921659,-0.244459203,-0.00562211899999987,-0.0421774189999997,-0.0306336410000001,-0.083780645,0.0236635949999999
"74",0.0408525339999999,0.345588235,0.0998156679999997,0.130564516,-0.00614055299999983,0.158619355,-0.000760368999999983
"75",0.583623656,-0.340384615,-0.631387097,-0.065731183,0.386354839,0.0379139780000002,0.165236559
"76",0.12895699,-0.759198718,-0.714419355,-0.617817204,0.313967742,-0.57888172,0.301537635
"77",0.0353763440000003,-0.066083334,-0.132247312,-0.212849462,0.0953655909999997,-0.281784946,0.612129032
"78",0.287,-0.0177204299999998,-0.17872043,-0.573924732,-0.528268817,-0.407569893,-0.869870968
"79",0.200471264,0.122580645,0.556451613,0.37967742,-0.393548387,-1.10516129,-0.0915136470000002
"80",-1.441280788,0.178806452,-0.094064516,0.447580645,0.0171505380000001,0.855397849,0.169051282
"81",-0.654147466,0.598935484,0.609870968,0.403387097,0.182526881,0.938795699,0.334075268
"82",-0.104376344,-0.00493548399999977,-0.00887096800000009,0.172612903,0.234473119,0.234537635,0.136258065
"83",1.055344086,0.0268709679999999,0.601774194,0.240071429,0.177784946,0.209978494,-0.0181935480000002
"84",0.277822581,0.010129032,0.540967741,0.148928571,0.421612903,0.161290323,-0.238387097
"85",3.385,0.840615385,0.562813621,0.805,0.0562211980000002,0.606993087,-0.271705068999999
"86",-3.200564516,-0.0826799009999997,-0.701626985,-0.666290323,0.25764977,-0.187960829000001,0.0491244239999995
"87",0.126864515999999,-0.041565114,0.0027380960000003,0.119623656,0.350064516,0.104032258,0.448827957
"88",0.979348148000001,-0.562643097,-0.492634409,-0.256075268,0.476387097,-0.00177419400000023,-0.0365698929999994
"89",0.440472541999999,0.75512987,0.506301075,0.294105571,0.0492795700000004,0.332440861,0.278903226
"90",-0.016685206,-0.406082949,-0.516623656,-0.618621700999999,-0.839602151,-0.68727957,-0.829548387
"91",-0.187419354999999,-0.332291435,-0.163870967,0.139032259,-0.231290322,0.204193548,0.196774193
"92",-1.576516129,-0.664482759,-1.04583871,-0.708774194,-0.0581075269999998,-0.631913978,-0.104892473
"93",-0.236387097,0.548,0.949387097,0.2972,0.538430107,0.322559139,0.490376344
"94",0.0303870970000002,0.162344828,0.0232795700000001,0.0537999999999998,-0.202096774,0.00144086100000029,-0.297709677
"95",0.540631579,0.260945495,0.17704301,0.982935484,-0.0288709679999997,0.526946236,-0.0184193549999998
"96",0.615829959,0.231612903,0.767096775,0.00612903200000048,-0.0903225800000005,0.113548387,-0.0574193550000004
"97",0.651938461999999,0.0284760840000002,-0.285218217,0.278487208,0.0290211340000006,0.226907676,-0.00309232399999981
"98",-1.643733333,-0.042669633,-0.26097285,-0.977519466,0.163559511,-0.573036708,0.204060066
"99",0.214333333,0.103290323,-0.085,0.125301075,0.28527957,0.0609677419999994,0.153870968
"100",1.665774194,0.494451613000001,0.733449131,0.531150538,0.673430107,0.507096774000001,0.545806452
"101",0.0138924730000003,-0.577118280000001,-0.634064516,0.0711827959999995,0.311569893,0.524569893,0.556860215
"102",-0.639698925,-0.108043009999999,-0.457548387,-0.895666667,-0.872860214999999,-1.263924732,-1.128150538
"103",-0.255483871,-0.315161291000001,-0.229032258,-0.299064516,-0.724193549000001,-0.414838709,-0.646774194
"104",-0.898150537999999,-0.329462364999999,-0.828752688,-0.401268817,-0.30527957,-0.310903226,-0.104075268
"105",-0.218301075,0.946236559,1.157885057,0.962794871,0.640440861,0.670258065,0.575043009999999
"106",0.152301075,0.082763441,0.382448276,0.0405384620000002,0.217559139,0.316741935,0.161623656000001
"107",-0.142367816,-0.174376344,-0.13416129,-0.257225806,-0.221752688,-0.109,-0.208720430000001
"108",0.0610344829999998,0.260967742,0.395806451,0.676451612,-0.078709677,0.366774194,-0.121612903
"109",-0.0957692309999998,-0.193329494,-0.248145161,-0.354297235,0.0729147460000004,-0.215620348,0.0664285710000003
"110",-0.110037221,-0.255702765,-0.275725806,-0.338928571,0.0654723509999995,-0.270831265,0.0719585259999995
"111",-0.0651935479999999,0.805774194,0.594892473,0.288333333,-0.0319247320000002,0.0833440859999999,-0.0430537639999997
"112",0.214870968,-1.126741935,-1.150698925,-0.379712643,-0.0329139779999998,-0.277215054,-0.15404301
"113",0.278129032,0.781075268,0.603365591,0.285045977,0.443580645,0.382548387,0.355709677
"114",0.111548387,-0.611397849,-0.372397849,-0.34495699,-0.735193548,-0.405774194,-0.511193548
"115",0.19516129,-0.396774194,-0.338387097,-0.295806451,-0.492258065,-0.419354838,-0.211612904
"116",-0.775709677,0.484505377,0.330784946,0.184096774,-0.079548387,0.0274623649999999,0.0788064519999998
"117",0.167322581,0.692913978,0.675344086,0.52816129,0.216,0.535763441,0.197645161
"118",0.337010752,0.598419355,0.713989248,0.400838709999999,0.206,0.374236559,0.207354839
"119",-0.184752688,0.831,0.332139784999999,0.219161290000001,0.101142857,0.317376344,-0.100258064999999
"120",-0.0975806449999999,0.0993636359999996,0.162903225000001,0.911612904,-0.157142857,0.698186874999999,-0.110645161
"121",-0.248461538,-1.456178451,-0.861923963000001,-0.20748848,0.115769231,-0.214396551999999,-0.0270967740000003
"122",0.62959057,0.263481482,0.331601383,-0.525092166,0.184701591500001,-0.259596774,0.804516129
"123",-0.186462365,-0.162,-0.452053764,-0.675526881,0.1847015915,-0.629903226,-0.460849462
"124",-0.11127957,0.545913978,0.488505377,0.379397849,-0.0940185680000001,0.235387096999999,-0.0523763439999998
"125",1.364946236,0.965111663,1.338494623,1.095268817,0.1305897435,1.145612903,1.67906682
"126",-0.784946236,-1.143146853,-1.30172043,-0.899523809,0.130589743500001,-0.821096774,-1.009711982
"127",-0.240967742,-0.195190616000001,-0.555483871,-0.558325653,-0.82588172,-0.617096774,-0.889354838
"128",-0.841086022,0.444311828,0.278204301,0.143516129,-0.269784946,0.0208602149999999,-0.151290323
"129",-0.284075268,-0.0130215060000003,-0.0559462359999996,0.114548387,0.0739784939999999,0.160107527,0.117096774
"130",0.0540752680000001,0.176021506000001,0.25327957,0.0602447160000006,-0.00497849399999994,0.0755591390000001,0.0799032259999999
"131",0.0843563220000001,-0.118924732,0.145107527,0.525873563999999,-0.0446989250000001,0.584763441000001,-0.0628064520000002
"132",0.0134770120000001,-0.200645161,1.291373954,0.678075268000001,-0.0722580649999998,0.161290322999999,-0.0774193539999999
"133",-0.00955128200000033,0.273260369,-0.712433862,-0.108126550000001,0.151290323,0.446612903,0.119654377
"134",-0.0226799009999996,0.525449309,0.0362211979999998,-0.649292804,0.140967742,-0.547580645,0.0464746549999999
"135",0.058064516,0.162193547999999,0.114731183,0.274677419,0.297032258,-0.0550860219999993,0.320430107
"136",0.23483871,0.112322581000001,0.158494623,0.12016129,0.694258065000001,0.219924732,0.952473119
"137",0.55716129,0.930010751999999,1.063727599,0.802505377,0.00874193499999976,0.846741935,-0.593114144
"138",0.285,-0.644037036999999,-0.686953405,-0.475086022,-0.242290323,-0.289322581,-0.434627792
"139",-0.0679677419999996,-0.597586619,-0.756774194,-0.576129032,-0.289032258000001,-0.683225805999999,-0.177096774
"140",-0.606032258,0.19195699,0.121172043,0.0762150539999995,-0.420677419,-0.0624516130000003,-0.267039171
"141",-0.196225806,-0.211956989999999,-0.257946236,-0.125247312,-0.088354839,-0.0520645159999997,0.0696198160000003
"142",-0.170774194,-0.399376344,-0.46072043,-0.371086022,0.0123548389999999,-0.354602151,0.111451613
"143",0.0969032259999998,-0.0315913980000007,-0.0166321840000001,-0.000526880999999868,0.042483871,-0.0221720430000003,-0.0830645160000003
"144",-0.0805698929999998,0.0874193550000006,0.0170300330000002,0.193548387,-0.01516129,0.130967742,-0.0403225809999999
"145",-0.0533678160000002,0.0517352620000002,0.0843492769999998,-0.0955617359999996,0.0693325910000002,-0.0450945489999999,0.120609319
"146",-0.0247719690000001,-0.448509455000001,-0.414026696,-0.239276974,0.124538376,-0.222324806,0.0347008550000005
"147",0.0558064520000001,-0.171053764,-0.163053764,-0.195182796,-0.0658602149999998,-0.245376344,0.0164102559999995
"148",0.0770967740000001,-0.882817204,-0.86225641,-0.503849462,-0.0325268809999999,-0.528,0.12827957
"149",0.00923655900000009,-0.469688542999999,-0.86274359,-0.314817204,-0.186282642,-0.382666666,-0.29027957
"150",-0.273833333,-0.294482758,-0.475888889,-0.798408602,-0.46202381,-1.242989248,-0.314559139
"151",0.0245967739999999,0.457719688000001,0.560394266,-0.372903226,-0.0789285710000001,-1.274193548,-0.101290323
"152",-0.157096774,0.258268816999999,0.479827957,1.122978494,0.021428571,0.888182796,0.027182796
"153",-0.0404,-0.249881719999999,-0.613376344,-0.214268817,0.0365277777500004,0.83504301,0.118301075
"154",-0.0404,0.229548386999999,0.649376344,0.220268817,0.0365277777499999,0.55295699,0.157698925
"155",-0.0404,0.222064516000001,0.827410256,0.419086022,0.0365277777499999,0.85704301,0.0435913980000002
"156",-0.0404,0.273314794,0.425673077,0.593225806,0.0365277777499999,0.399911013000001,-0.182580646
"157",-0.0404,-0.0681650240000007,-0.230592105,-0.400645161,0.0365277777499999,0.0754533839999993,0.00246543799999976
"158",-0.0728387100000001,-0.0735368669999996,-0.494639376,-0.160322581,0.0365277777499999,-0.431493429,0.00269585300000008
"159",0.148505377,0.647989248,0.689481481,0.374655914,0.0365277777499999,0.204752688,0.111827957
"160",0.0289139780000003,-1.099602151,-1.214428571,-0.523688172,0.0365277777500004,-0.374107527,0.261397849
"161",0.0464193549999998,-0.393731183,-0.445295567,-0.236645161,0.191777778,-0.334559139,0.198268817
"162",0.394,-0.148204301,-0.608275862,-0.707870968,-0.211647059,-0.913827957,-0.38504301
"163",0.353129032,0.103870968,0.396129032,0.475161291,0.000671791499999852,0.297096774,-0.117096775
"164",-0.305017921,0.946333333,0.724870968,0.0930430099999997,0.000671791499999852,-0.971602151,0.00547311899999992
"165",-0.152444444,1.034634409,1.783193548,1.463408602,0.000671791500000296,2.883860215,0.127752688
"166",-0.1317333334,-1.244301075,-1.217671809,-1.075741935,0.000671791499999852,-0.864578163,0.100580645
"167",-0.1317333334,0.166091954000001,0.5928331,0.447032258,0.000671791499999852,0.349094292,-0.134666666999999
"168",-0.1317333334,0.232598522,-0.00129032300000009,0.520645161,0.000671791500000296,0.311935484,-0.0494202900000005
"169",-0.1317333334,0.112791004999999,0.147292627,-0.00324884800000014,0.000671791499999852,-0.113145161,0.0803726710000001
"170",-0.1317333334,-0.103800322,-0.334711982,-0.625460829,0.000671791499999852,-0.294274194,0.0199078339999996
"171",0.0484210529999998,0.157318841,0.160354839,0.00103225799999995,0.073272727,-0.0918924729999997,0.0298064520000008
"172",0.196393762,-0.818763441000001,-0.946483871,-0.501677419,0.0331935480000003,-0.461655914,0.056
"173",0.713185185,1.889763441,1.918817204,1.260677419,0.451139785,1.176989248,0.892333333
"174",0.341677419,-1.894924732,-2.11204301,-1.51616129,-0.285978494,-1.176666667,-0.76072043
"175",0.914516128999999,-0.0903225800000005,0.0109677420000001,-0.0325806449999999,-0.357021506,-0.184193548,-0.229677419
"176",-1.053526881,-0.0400860219999997,0.186741935,0.210741935,0.325,0.324526881,0.458731182999999
"177",-1.001311828,0.293634409,0.399387097,0.239258065,0.0220215059999997,0.071602151,-0.234860214999999
"178",0.0346451610000003,-0.0866344090000002,-0.110529954,-0.00525806500000003,0.0666451610000003,-0.134935484,-0.0114731190000006
"179",0.270347826,0.968666667,0.891785714,0.556225806,0.047548387,0.626548387,0.0256666670000003
"180",0.815007013,1.12526087,0.665595238,0.458709678,-0.0867741930000001,0.572580645,-0.0387096769999999
"181",-0.507926268,-0.941832299,-0.428154762,0.00985022999999963,0.0121543769999999,0.106370968,0.0808525339999999
"182",-0.42078341,-0.338686636,-0.28063172,-0.514785714,-0.039573732,-0.494758065,-0.0644009219999999
"183",0.0270215060000001,0.0865913980000004,0.147215054,0.173,0.172978494000001,-0.166741935,0.167924731999999
"184",0.569752688,1.32945977,1.60097619,1.03,0.131860215,0.815451613,0.157236559
"185",0.789580645,1.23704023,1.165357143,1.499666667,0.724139785,1.898215054,0.627496774
"186",-0.185275862,-2.6475,-3.361071429,-2.450311828,-0.692849462,-2.308537635,-0.783066667
"187",0.553759733000001,-0.408494623,-0.477595238,-0.607096774,-0.338387097,-0.751612903,0.410408602
"188",-0.778962132,0.165827957,0.213,0.0630752680000004,-0.0680967739999998,0.00881720400000008,-0.416408602000001
"189",-0.753941094,0.340623656,0.21727957,0.259182796,0.043580645,0.151505377,-0.141655913999999
"190",-0.0192473120000001,0.218709677,0.355387097,0.237817204,0.217752688,0.292494623,0.0706559139999996
"191",0.134731183,-0.0619999999999994,0.0146129029999997,0.0396666669999997,0.717408602,0.153956989999999,0.427408602
"192",0.508709678,0.164083333,0.136451613,1.013185185,-0.145806451,0.908387096,-0.193548387
"193",-0.161946608,0.166192529,0.0947926269999999,-0.680185185,0.536685206,-0.316229143,0.216840935
"194",-0.245795328,-0.326340378,-0.73156682,-0.184032258,-0.339588432,-0.70022247,-0.232002225
"195",0.689539171,0.18461624,0.16704301,0.206698925,0.226967742,0.250440861,0.195795328
"196",0.865622119000001,1.07137931,1.154892473,0.908784946,0.933677418999999,1.029236559,0.850011124
"197",0.208473119,-0.132264367,-0.213559139,-0.0404516130000001,-1.213677419,0.00143010700000001,-1.16183871
"198",-0.127182796,-1.687602151,-2.021809524,-1.508258065,-0.750193548,-1.658849462,-0.323967742
"199",-0.195483871,-0.13483871,-0.178179724,-0.313870967,-0.232258064999999,-0.307419355,-0.197652948
"200",-0.798333333,0.400440861000001,0.719655914,0.382129032,-0.0265483870000001,0.424935484,0.111287357
"201",-0.754880953,-0.0652795700000004,-0.203261904,-0.094064516,0.34816129,-0.0746129030000002,0.486365591
"202",0.109880953,0.12627957,0.439261904,0.250564516,-0.0131612900000002,0.24527957,-0.152075736
"203",0.623978494,-0.220051282,0.601095238,0.567083333,-0.0516774189999998,0.356690476,-0.0795491149999998
"204",1.098064516,0.0610989009999994,0.591157636000001,0.163048246,0.0665739710000004,0.207062212,0.182592593
"205",-1.479080047,0.250952381,-0.929014778,-0.361890838,0.025603448,-0.319205069000001,-0.0659259260000002
"206",-0.330919953,0.106559139,0.213364055,-0.106547193,-0.0321774189999999,-0.11498848,-0.0396740739999997
"207",0.0266236560000004,-0.413892473,-0.441602151,-0.268267622,0.0473440859999998,-0.228559139,0.277933333
"208",0.851440861,0.24227957,0.260634409,0.269235364,0.656849461999999,0.337591398,1.265408602
"209",0.111892473,-0.219946236,-0.260634409,-0.178732719,-0.273516129,-0.296258065,-1.364408602
"210",0.263591398,-0.70295699,-0.79904301,-0.667073732,-0.473258065,-0.897290323,-0.303978494
"211",0.00999999999999979,0.182258065,0.342580645,0.309645161,0.242258065,0.474193549,1.213337469
"212",-1.114258065,-0.0533010750000003,-0.228870968,-0.247666667,-0.122,-0.371236559,-1.066358975
"213",-0.00666666700000018,0.00781720400000019,0.135967742,0.221569893,0.876516129,0.464784946,0.402698925
"214",-0.111,0.0195161290000003,0.193698925,-0.090903226,-0.612182796,-0.17911828,-0.401032258
"215",0.31611828,0.139230768999999,0.566623656,0.12973913,-0.161688172,0.249666667,-0.0861481480000004
"216",1.070322581,1.268527852,1.212580645,1.391594203,-0.127096774,0.922230769,-0.0689486260000001
"217",0.891082948999999,1.505741379,-0.493870968,-0.0658333329999996,0.0100230420000003,0.232197802,0.0459856629999997
"218",-1.936889401,-2.453166667,-0.581290323,-0.903629032,0.639331797,-0.662396313,0.461444444000001
"219",-0.151657397,0.191,0.0659569900000001,-0.0588709679999999,-0.246569892999999,-0.184365591,-0.240333333000001
"220",0.924137931,-0.188591398,-0.15627957,-0.0579032259999996,0.000118279999999693,0.0111397850000001,0.146451613
"221",0.405551724,-0.350741935,-0.34072043,-0.253430107,0.33588172,-0.224473119,-0.0972516129999992
"222",0.534548387,-0.308290323,-0.197344086,-0.198666667,-0.00647126399999998,-0.25004301,0.152735484
"223",-0.232258064000001,-0.252258064,-0.225161291,-0.140806452,-0.788084291,-0.148387097,-0.634516129000001
"224",-0.90895699,0.530215054,0.44083871,0.337139785,0.843888889,0.353430107,0.0252473120000003
"225",-0.462978494,-0.262150538,-0.202451613,-0.104559139,-0.0361827959999994,-0.0695591389999999,0.341526881
"226",-0.0496881719999998,0.545483871,0.576784946,0.333570634,-0.222483871000001,0.310225806,-0.0235268810000004
"227",0.0951720429999998,-0.0412903230000001,-0.0142043009999999,0.0727586200000001,1.037645161,0.150333333000001,0.512666666
